"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1875961555936030844","Sun Jan 05 17:44:23 +0000 2025","9958","Di kasih pilihan pendidikan gratis hingga sarjana, malah milih makan siang gratis. Mamam tuh makan siang gratis per porsi Rp 10 ribu. Menu daun kelor. https://t.co/CXkNHcrmxp","1875961555936030844","https://pbs.twimg.com/ext_tw_video_thumb/1875961501493964800/pu/img/J2RnrLv3ye22ytiW.jpg","","in","","75","125","3149","https://x.com/Jumianto_RK/status/1875961555936030844","903306838552092672","Jumianto_RK"
"1881369105103749579","Mon Jan 20 15:52:03 +0000 2025","2312","Saya memimpin rapat terbatas di Istana Merdeka untuk memastikan percepatan implementasi program Makan Bergizi Gratis (MBG). Program ini bukan sekadar bantuan pangan, melainkan langkah strategis yang menjadi investasi jangka panjang dalam membangun sumber daya manusia yang unggul https://t.co/J45Ck3QVcw","1881369105103749579","https://pbs.twimg.com/media/GhvvsJ-agAEFCY8.jpg","","in","","86","1029","332","https://x.com/prabowo/status/1881369105103749579","40580714","prabowo"
"1879699568046243887","Thu Jan 16 01:17:54 +0000 2025","223","Menu Makan Bergizi Gratis yang diinginkan anak Zamam Now
.
.
.
Enak kamu dek dapat uji coba Program MBG FYI : Zaman emak bapakmu dulu dapatnya cuma Uji Coba Kurikulum mulu https://t.co/JqxQRpJheM","1879699568046243887","https://pbs.twimg.com/ext_tw_video_thumb/1879699302727262208/pu/img/DEo51g-cioZS1MjU.jpg","","in","","9","60","29","https://x.com/Heraloebss/status/1879699568046243887","1251824880967774208","Heraloebss"
"1881873024980570475","Wed Jan 22 01:14:27 +0000 2025","1487","Pengalihan anggaran IKN untuk Makan Bergizi Gratis.. Pemerintahan pak Prabowo lebih memprioritaskan MBG ya 😁 https://t.co/Z6THMvhq6A","1881873024980570475","https://pbs.twimg.com/ext_tw_video_thumb/1881872910312427520/pu/img/6jqrJCAuJ-zoB5IT.jpg","","in","","29","145","353","https://x.com/Mdy_Asmara1701/status/1881873024980570475","1334853481019056128","Mdy_Asmara1701"
"1881557852558606514","Tue Jan 21 04:22:04 +0000 2025","2169","•kdm• ini menu makan bergizi gratis (MBG) sender, bergizi bukan? :' https://t.co/NbZ1zfpVTR","1881557852558606514","https://pbs.twimg.com/media/Ghyg4awasAAaWkP.jpg","","in","","109","178","233","https://x.com/kdrama_menfess/status/1881557852558606514","1012588105591713793","kdrama_menfess"
"1879370624251916299","Wed Jan 15 03:30:48 +0000 2025","2404","Program Makan Bergizi Gratis (MBG) memakan anggaran APBN hingga Rp 71 triliun. Meskipun begitu, anggaran tersebut belum dapat mencakup program MBG hingga di seluruh Indonesia.
#newsupdate #update #news #oneliner https://t.co/M2mg0ESoCf","1879370624251916299","https://pbs.twimg.com/media/GhTdditXAAAYV07.jpg","","in","","1018","1448","481","https://x.com/kumparan/status/1879370624251916299","759692754985242625","kumparan"
"1876806415152730240","Wed Jan 08 01:41:33 +0000 2025","1203","#kenapaharuscerewet soal Makan Bergizi Gratis (MBG)? Krn ada duit Rp 71 Triliun (APBN 2025) dipakai. Jadi jgn sampai asal ada aja. Mesti dihitung banget kandungan gizi, pendataan anak2, sampai distribusi. Mba @DiahSaminarsih di BBC bilang ""The Devil is in The Detail"" https://t.co/fAqL92RneD","1876806415152730240","https://pbs.twimg.com/media/GgvA7bxbQAE4IXn.jpg","","in","","4","9","124","https://x.com/CISDI_ID/status/1876806415152730240","334069024","CISDI_ID"
"1876827841016607223","Wed Jan 08 03:06:41 +0000 2025","281","Momen seorang siswa SD membawa menu makan siang gratis ke rumah. Buat mamanya, katanya, sebab di rumah tidak ada nasi😶 Program Makan Bergizi Gratis (MBG) dilaksanakan serentak di 190 titik yang tersebar di 26 provinsi pada hari perdananya, 6 Januari 2025. Pemerintah https://t.co/btexf5O2Mq","1876827841016607223","https://pbs.twimg.com/ext_tw_video_thumb/1876827783772676096/pu/img/jDd86UveijJh2Qjv.jpg","","in","","62","56","118","https://x.com/akuratco/status/1876827841016607223","786549338818224128","akuratco"
"1884534185593090070","Wed Jan 29 09:28:57 +0000 2025","3008","Bung Ray bilang ke Wamen Noel : Kalau Tingkat Kepuasan Publik kepada Pak Prabowo sdh 80%,
Rasanya You tidak dibutuhkan lagi,
Mending Loe Keluar aja,
Gaji loe dgn para Staf sumbangin aja untuk MBG . https://t.co/o8PWYTCz4v","1884534185593090070","https://pbs.twimg.com/ext_tw_video_thumb/1884533774349922304/pu/img/nYZc-1wQ7OyfhwuT.jpg","","in","","20","60","937","https://x.com/ronaldy596/status/1884534185593090070","812336286107189249","ronaldy596"
"1880447386134389064","Sat Jan 18 02:49:28 +0000 2025","2214","Baiklah, dengarkan aku baik-baik, kalian anak-anak kerang malas! Aku sebenarnya nggak mau ribut soal ini, tapi kalian bikin aku nggak tahan untuk marah-marah di depan umum! Jadi begini, ini tentang makan siang bergizi gratis yang disediakan di sekolah. Dan apa yang aku dengar? https://t.co/92cfLKT7q4","1880447386134389064","https://pbs.twimg.com/media/Ghiw7kEacAAzZm-.jpg","","in","","14","68","535","https://x.com/JukiHoki/status/1880447386134389064","600899581","JukiHoki"
"1880669933979480066","Sat Jan 18 17:33:48 +0000 2025","29770","Makan Bergizi Gratis tanpa membebani anggaran https://t.co/a5kj65Myxz","1880669933979480066","https://pbs.twimg.com/media/Ghl7VV8bAAA46nw.jpg","","in","","878","307","8488","https://x.com/vctrkmng/status/1880669933979480066","120835525","vctrkmng"
"1876435198608548168","Tue Jan 07 01:06:28 +0000 2025","538","Janji kampanyenya menggelegar!
Hasilnya tempe, telur separuh, sayur dan semangka secuil...
Syukuri apa yang ada, namanya juga makan gratis😊 Susu...susu.... mana susu...??? https://t.co/yKxfBVRSvA","1876435198608548168","https://pbs.twimg.com/media/Ggpv3naa4AAOTx8.jpg","","in","","21","179","138","https://x.com/BebySoSweet/status/1876435198608548168","1708495620376571904","BebySoSweet"
"1876483528055271751","Tue Jan 07 04:18:31 +0000 2025","570","Atas nama Rakyat Indonesia, kemarin tanggal 6 Januari 2025. Program Makan Bergizi Gratis secara resmi dimulai. Hari ini sejarah mencatat, bahwa pemerintah hadir sejak dini dalam investasi membangun bangsa menuju Indonesia Emas 2045, dengan Sumber Daya Manusia yang unggul, bedaya https://t.co/fPuTWphOEA","1876483528055271751","https://pbs.twimg.com/media/Ggqb0tcaIAA31Dy.jpg","","in","","75","851","91","https://x.com/Fahrihamzah/status/1876483528055271751","120968478","Fahrihamzah"
"1877221971814953450","Thu Jan 09 05:12:49 +0000 2025","279","GARA-GARA MAKANANNYA BASI DAN TIDAK ENAK... KEPSEK SDN 1 PAJELARAN CIBINONG BOGOR KECEWA DENGAN MAKAN BERGIZI GRATIS (MBG)....‼️ #GantungJokowiKoruptor #GantungJokowiKoruptor 🆘🆗 https://t.co/znMGwM3E80","1877221971814953450","https://pbs.twimg.com/ext_tw_video_thumb/1877221925552009217/pu/img/uLmTKZIdGKU7Arfr.jpg","","in","","6","19","188","https://x.com/secr3thm4nz56/status/1877221971814953450","1412374538722058244","secr3thm4nz56"
"1879114539721183666","Tue Jan 14 10:33:13 +0000 2025","1533","Ketua Dewan Perwakilan Daerah (DPD) RI Sultan Bachtiar Najamudin mengusulkan agar rakyat memberi sumbangan uang untuk program Makan Bergizi Gratis (MBG).
.
Menurutnya, cara itu dapat membantu menyukseskan program pemerintahan Presiden RI Prabowo Subianto dan Wakil Presiden Gibran https://t.co/4uueMlT4Ka","1879114539721183666","https://pbs.twimg.com/ext_tw_video_thumb/1879114056113807360/pu/img/28XxDt2dWwZ25mZN.jpg","","in","","1691","3855","535","https://x.com/pikiran_rakyat/status/1879114539721183666","58880688","pikiran_rakyat"
"1876592116198949247","Tue Jan 07 11:30:00 +0000 2025","1032","MASYAALLAH❗ MUHAMMADIYAH SIAPKAN EKOSISTEM MAKAN BERGIZI GRATIS❗ BAGAIMANA KONSEPNYA❓ #Muhammadiyah #MakanBergizi #IslamBerkemajuan https://t.co/LrKSeEaVLe","1876592116198949247","https://pbs.twimg.com/ext_tw_video_thumb/1876510789751992320/pu/img/o9gR47x6bFjB5MZ0.jpg","","in","","29","32","269","https://x.com/muhammadiyah/status/1876592116198949247","73309923","muhammadiyah"
"1877168688119312501","Thu Jan 09 01:41:06 +0000 2025","2036","Dibalik jahatnya gerombolan sakit hati yg doyan menghina menu makanan Bergizi Gratis dari Presiden Prabowo Ada pelajar yg rela gak makan jatah makanannya demi bisa makan bareng ibunya dirumah, krn ibunya gak punya uang utk beli makan. Teruskan Program MBG ini Pak @prabowo https://t.co/0HzScrUEZG","1877168688119312501","https://pbs.twimg.com/ext_tw_video_thumb/1877168603323314177/pu/img/TUrCFo38cHtwLZZJ.jpg","","in","","1000","881","272","https://x.com/ajengcute16__/status/1877168688119312501","1258626853541052421","ajengcute16__"
"1879186927536234960","Tue Jan 14 15:20:51 +0000 2025","504","Anak Indonesia berhak mendapatkan makan sehat demi meningkatkan Kecerdasan otaknya Beginilah Suasana program makan bergizi gratis (MBG) bagi pelajar di Papua Pegunungan https://t.co/0Y14uphxsw","1879186927536234960","https://pbs.twimg.com/ext_tw_video_thumb/1879185028187656193/pu/img/hpVOEcaJspNX938P.jpg","","in","","12","55","110","https://x.com/Heraloebss/status/1879186927536234960","1251824880967774208","Heraloebss"
"1876137000488800519","Tue Jan 07 07:26:56 +0000 2025","262","Oh iya, Ada juga konsep bernama ""Isi Piringku"" yang menggantikan ""4 Sehat 5 Sempurna"" Susu dihilangkan dan porsi makanan disesuaikan. Menurut kalian sesuai gak nih makanan-makanan diatas dengan konsep ini? Kan judulnya Makanan BERGIZI Gratis🥰 https://t.co/8HOhRoqcF8","1876530945521852870","https://pbs.twimg.com/media/GgrG80DbsAAciQZ.jpg","hammsqi","in","","2","1","36","https://x.com/hammsqi/status/1876530945521852870","1100493583","hammsqi"
"1881905945795850327","Wed Jan 22 03:25:16 +0000 2025","488","MBG hari ini wilayah Jakarta Utara #MakanBergiziGratis @barengwarga https://t.co/Zu2xCY6S6v","1881905945795850327","https://pbs.twimg.com/media/Gh3fTYSbsAAUR_4.jpg","","in","","164","52","53","https://x.com/gausahcari1/status/1881905945795850327","813716421075038208","gausahcari1"
"1876855364580196786","Wed Jan 08 04:56:03 +0000 2025","408","Makanan bergizi gratis (pembiayaan dari suami) hari ini, menu sat-set 30 menit jadi. Sayur sop dan printilannya, ga lupa tahu baksonya. Happy lunch 🫶🏻✨ https://t.co/xZV5ukDHUi","1876855364580196786","https://pbs.twimg.com/media/GgvuAMFaAAE62B0.jpg","","in","","1","4","28","https://x.com/mounsoIeiI/status/1876855364580196786","1260932860317335556","mounsoIeiI"
"1877505634612261136","Fri Jan 10 00:00:00 +0000 2025","301","Seperti janji ""Program Makan Bergizi Gratis"", yang sedemikian bombastis dipropagandakan saat kampanye, dan terlalu semangat didengungkan di awal pagi.
____________ ● 𝘗𝘢𝘥𝘢𝘩𝘢𝘭 𝘵𝘢𝘬 𝘨𝘳𝘢𝘵𝘪𝘴, 𝘱𝘶𝘯 𝘳𝘦𝘭𝘢𝘵𝘪𝘧 𝘵𝘢𝘬 𝘣𝘦𝘳𝘨𝘪𝘻𝘪.
.
.
😁
#FufufafaAibNasional https://t.co/gA5ZnBWCoC","1877505634612261136","https://pbs.twimg.com/ext_tw_video_thumb/1877492390266875904/pu/img/kGSsXDi0o_RE2Ko2.jpg","","in","","1","35","85","https://x.com/__AnakKolong/status/1877505634612261136","1159689173340585984","__AnakKolong"
"1882745249170415726","Fri Jan 24 11:00:21 +0000 2025","14627","🧓🏻: ""Mas, ini tempat yang bisa untuk makan gratis?""
🧔🏻‍♂️: ""Iya, Bu. Ada yang bisa kami bantu?""
🧓🏻: ""Saya boleh makan di sini?""
🧔🏻‍♂️: ""Tentu saja, Bu. Silakan duduk, supaya disiapkan nanti oleh teman-teman.""
🧓🏻: ""Nanti boleh bungkus juga untuk anak saya?""
🧔🏻‍♂️: ""Boleh, Bu. Kami https://t.co/yxEOv9Mohv","1882745249170415726","https://pbs.twimg.com/media/GiDa0eZasAAeLop.jpg","","in","","97","181","1680","https://x.com/miftahrizaq_/status/1882745249170415726","1687863021589467136","miftahrizaq_"
"1877569288116252739","Fri Jan 10 04:12:56 +0000 2025","303","DUGAAN PUNGLI MAKAN BERGIZI GRATIS MASIH SAJA TERJADI Padahal sebelumnya Badan Gizi Nasional sudah memberikan klarifikasi jika wadah makan bergizi itu gratis! Beginilah Jika BADAN tidak Punya organ , Lemah dalam pengawasan Perkara 10rb lapor polisi, yakin ditanggapi? https://t.co/xqOVr3RYEV","1877569288116252739","https://pbs.twimg.com/media/Gg53UPEaMAc6mae.jpg","","in","","9","85","145","https://x.com/Heraloebss/status/1877569288116252739","1251824880967774208","Heraloebss"
"1881225887326368025","Mon Jan 20 06:22:57 +0000 2025","224","Bu guru asyik, kasih pemahaman anak2 yg bilang, ""masakan MBG gak enak"" Anak2 jangan dimarahin tapi kasih pengertian ""Bisa jadi hari ini kurang enak tapi besok enak. Sambut program MBG Presiden @prabowo dg syukur &amp; riang supaya kalian sehat, cerdas &amp; tidak stunting"" Ok bu 🤣😀 https://t.co/4hBk1CF11l","1881225887326368025","https://pbs.twimg.com/ext_tw_video_thumb/1881225553979871232/pu/img/4HqLTt0thjCqtTRe.jpg","","in","","9","65","72","https://x.com/BANGSAygSUJUD/status/1881225887326368025","1189039138835554304","BANGSAygSUJUD"
"1884610658970554443","Wed Jan 29 14:32:50 +0000 2025","1696","Bajingan Mbg harusnya dituker sama pendidikan kesehatan. Yaelah food security aja belom beres udah sok sokan mau jadi pahlawan bagi2 makan gratis yang nyatanya ga layak disebut makanan (kasus sayur basi, keracunan makanan dsb. Gausah disebut detailnya lagi lah ya)","1884610658970554443","","","in","","7","6","499","https://x.com/istrinyaadela/status/1884610658970554443","1614604596466585602","istrinyaadela"
"1884615879012548678","Wed Jan 29 14:53:34 +0000 2025","76","Presiden @prabowo telah berusaha bekerja demi rakyat Dari bubarkan satgas UU cipta kerja, hapus utang petani dan UMKM Semua berjalan sesuai rencana dan bertahap termasuk Makan Bergizi Gratis (MBG) Ada itikad dan niat sebagai pemimpin rakyat Bertahap sesuai strategi https://t.co/i39dyULi97","1884615879012548678","https://pbs.twimg.com/media/GieAJzIaMAAxYi4.jpg","","in","","0","14","24","https://x.com/Intel_Imut/status/1884615879012548678","1418311652462579713","Intel_Imut"
"1884737998807589150","Wed Jan 29 22:58:50 +0000 2025","16","Kepala BGN: Serangga Bisa Jadi
Menu Alternatif Makan Bergizi Gratis
Sesuai Potensi Daerah https://t.co/9wvKOeQzN6","1884737998807589150","https://pbs.twimg.com/ext_tw_video_thumb/1884737918436253697/pu/img/NEEZxHjSfpplCgpY.jpg","","in","","0","20","6","https://x.com/VIVAcoid/status/1884737998807589150","41730943","VIVAcoid"
"1876834225459961985","Wed Jan 08 03:32:03 +0000 2025","1612","Narasi untuk anak yang merespon negatif Makan Bergizi Gratis: - “Anak Abah/Anaknya Anak Abah” 🗿
- “Tidak bersyokooorr!” 💀
- “Kalian beli makan enak aja tuh ga mampu!” 🙂‍↕️
- “Ortunya kasih makan micin terus sih, dikasih yg bergizi mana mau” Ada lagi mungkin? 🙏 https://t.co/OHcPl0dOIm","1876834225459961985","https://pbs.twimg.com/media/GgvaxxgawAA6FTk.jpg","","in","","34","52","422","https://x.com/andikamalreza/status/1876834225459961985","499262326","andikamalreza"
"1884615784904937587","Wed Jan 29 14:53:12 +0000 2025","20099","eh pernah gaksih kalian penasaran pas orang yang mengemukakan pendapat ""eh gimana kalo pendidikan sama kesehatan tuh prioritas pendukung aja yang utama makan bergizi gratis😲☝🏻"" terus yang lain nyaut ""wah ide bagus setuju tuh😲☝🏻"" mukanya pada setolol apa KAYAK??? KEPIKIRAN??","1884615784904937587","","","in","","341","139","5500","https://x.com/hunmanity/status/1884615784904937587","725690928","hunmanity"
"1881977601486422477","Wed Jan 22 08:10:00 +0000 2025","14404","Curhat Ibu Kantin: Mulai Dagang Nasi sejak 1983, Berhenti karena Makan Bergizi Gratis
https://t.co/mLt8ZnLc57","1881977601486422477","","","in","","407","307","2179","https://x.com/tempodotco/status/1881977601486422477","18129942","tempodotco"
"1880084522462769215","Fri Jan 17 02:47:35 +0000 2025","918","Makan bergizi gratis ❌️
Makan beracun gratis ✅️ Moseekk..oke gass...oke gas...torang dua racus gassss https://t.co/mlcYcENz3b","1880084522462769215","https://pbs.twimg.com/media/Ghdm5tkbIAAabxv.jpg","","in","","13","135","228","https://x.com/JhonSitorus_18/status/1880084522462769215","1102461866129776640","JhonSitorus_18"
"1884579750171078832","Wed Jan 29 12:30:00 +0000 2025","3","Program makan bergizi gratis telah berjalan sejak awal Januari. Program ini dimulai di 190 lokasi di 26 provinsi, program ini menargetkan untuk menjangkau 15 juta penerima manfaat pada akhir 2025.
Simak selengkapnya episode “Omon-omon Makan Bergizi Gratis” di YouTube Tempodotco. https://t.co/oPAlaMLOfO","1884579750171078832","https://pbs.twimg.com/ext_tw_video_thumb/1884449665674067968/pu/img/3jQh9NBb71EXl-NZ.jpg","","in","","0","0","0","https://x.com/TVTempoChannel/status/1884579750171078832","3179542928","TVTempoChannel"
"1876124617682866272","Mon Jan 06 04:32:20 +0000 2025","1584","Menu Makan Bergizi Gratis (MBG) terdiri dari nasi putih, sayur buncis tumis, tempe goreng 1 potong, satu potong nugget ikan dan satu buah pisang putri, tanpa air minum atau susu. Susu cuma untuk masa kampanye dan Uji Coba Wapres 🤣🤣🤣 Anjir PPN 12% buat ginian.. https://t.co/qKYDxAVcVx","1876124617682866272","https://pbs.twimg.com/media/GglVZLUbcAAROLQ.jpg","","in","","66","267","598","https://x.com/PaltiWest/status/1876124617682866272","1826886526657318912","PaltiWest"
"1883121532865798585","Sat Jan 25 11:55:34 +0000 2025","277","Kepala Badan Gizi Nasional, Dadan Hindayana mengatakan serangga bisa dijadikan opsi protein di menu program Makan Bergizi Gratis, “Mungkin saja ada satu daerah suka makan serangga (seperti) belalang, ulat sagu, bisa jadi bagian protein,” kata Dadan di Jakarta, Sabtu (25/1/2025). https://t.co/GVUHFRSV83","1883121532865798585","https://pbs.twimg.com/media/GiIxDGoa0AAEWn5.jpg","","in","","102","87","65","https://x.com/NarasiNewsroom/status/1883121532865798585","1158355819512991747","NarasiNewsroom"
"1884488395797262649","Wed Jan 29 06:27:00 +0000 2025","4","Kepala Badan Gizi Nasional (BGN), Dadan Hindayana mengatakan, serangga seperti belalang hingga ulat sagu bisa menjadi alternatif menu makan bergizi gratis (MBG) di sejumlah daerah. Hal ini menuai kontroversi di kalangan masyarakat hingga membuat ahli buka suara. (ist) https://t.co/qFsDWvLG6Z","1884488395797262649","https://pbs.twimg.com/ext_tw_video_thumb/1884465482797047808/pu/img/zXCHsh8-WHdM-OcM.jpg","","in","","3","3","1","https://x.com/tribunnews/status/1884488395797262649","124171593","tribunnews"
"1879448436145017184","Wed Jan 15 08:40:00 +0000 2025","22075","Wakil Ketua MUI Menilai Tidak Tepat Makan Bergizi Gratis Diambil dari Zakat: Itu untuk Fakir Miskin https://t.co/H0r6RYbEQ3","1879448436145017184","","","in","","512","548","3984","https://x.com/KompasTV/status/1879448436145017184","71436318","KompasTV"
"1876598223361671557","Tue Jan 07 11:54:17 +0000 2025","851","Program Makan Bergizi Gratis (MBG) yang digadang-gadang bakal jadi solusi buat anak-anak, ternyata malah bikin repot di hari pertama pelaksanaannya😅
https://t.co/qOQTYlAA3M","1876598227614757017","","tempodotco","in","","8","2","50","https://x.com/tempodotco/status/1876598227614757017","18129942","tempodotco"
"1877630267713830937","Fri Jan 10 08:15:15 +0000 2025","1211","Yth Presiden @prabowo Jika benar-benar ingin meningkatkan Status Gizi dan Kecerdasan anak-anak Indonesia, maka saran saya buatlah Makan Sehat seperti ini: Karbohidrat kompleks, bukan nasi putih yang bikin gemuk, lemas, dan ngantuk Sayuran aneka warna dan ragam, full nutrisi, https://t.co/9HEl7xaAXP","1877630267713830937","https://pbs.twimg.com/media/Gg6uxWkbYAA2aW6.jpg","","in","","13","218","282","https://x.com/DokterTifa/status/1877630267713830937","1502822366946402304","DokterTifa"
"1876192314647072768","Mon Jan 06 09:01:20 +0000 2025","481","1. Wakil Menteri Sekretaris Negara Juri Ardiantoro bersama dengan Wakil Menteri Koordinator Bidang Hukum, Hak Asasi Manusia, Imigrasi, dan Pemasyarakatan Otto Hasibuan meninjau langsung pembagian Program Makan Bergizi Gratis (MBG) perdana di tahun 2025. #KemensetnegRI https://t.co/VtpcLaO2XN","1876192314647072768","https://pbs.twimg.com/media/GgmSpP7acAA3TY6.jpg","","in","","0","767","166","https://x.com/KemensetnegRI/status/1876192314647072768","3522129133","KemensetnegRI"
"1884510047600062605","Wed Jan 29 07:53:02 +0000 2025","4354","Ibu dan Anak ini tiba-tiba datang ke Kedai. 🧔🏻‍♂️: ""Ya, Bu? Ada yang bisa dibantu?""
🧒🏻: ""Bu, itu ada makanan!"" *Sembari menunjuk etasale kedai berisi bahan makanan yang ada
🧔🏻‍♂️: ""Kamu mau maem?""
🧒🏻: ""Iya, maem.""
🧕🏽: ""Mas, kami boleh minta makan di sini? Juga sekalian nanti bungkus https://t.co/pnoCqzw9LO","1884510047600062605","https://pbs.twimg.com/media/Gicf5HraYAAd-eh.jpg","","in","","40","220","641","https://x.com/miftahrizaq_/status/1884510047600062605","1687863021589467136","miftahrizaq_"
"1884635240259526666","Wed Jan 29 17:18:34 +0000 2025","18","@bonnietriyana makan bergizi gratis (MBG) siswa itu kalau memang tadinya gak sanggup ya jangan dipaksain, demi memenuhi janji kampanye https://t.co/yAc2dFjpKa","1884652368559825166","https://pbs.twimg.com/media/GiehV2mbsAAa4LT.jpg","bonnietriyana","in","","0","1","0","https://x.com/pambudiPati/status/1884652368559825166","1857590472","pambudiPati"
"1884540243325620600","Wed Jan 29 09:53:01 +0000 2025","7","100 Hari Semangat Membangun Negeri, Langkah Nyata Menuju Indonesia Emas 2045 Presiden Prabowo bersama Wakil Presiden Gibran telah melakukan berbagai aksi nyata seperti Makan Bergizi Gratis (MBG), Cek Kesehatan Gratis, hingga penguatan ketahanan pangan dan energi. https://t.co/TydjQP4wSM","1884540243325620600","https://pbs.twimg.com/amplify_video_thumb/1884540023179214848/img/wPm6zCPdbduSL3k8.jpg","","in","","0","1","4","https://x.com/KSPgoid/status/1884540243325620600","772689620576395264","KSPgoid"
"1884484706919670221","Wed Jan 29 06:12:20 +0000 2025","0","dapet makan siang gratis. tapi bukan program prabs https://t.co/YtYvDXxaEj","1884484706919670221","https://pbs.twimg.com/media/GicI2N1aYAA_fgh.jpg","","in","","0","1","0","https://x.com/ritarodeh/status/1884484706919670221","1623347982925180929","ritarodeh"
"1880173768703898062","Fri Jan 17 08:42:13 +0000 2025","7066","Jika BAZNAS mengizinkan dana zakat digunakan utk program Makan Bergizi Gratis (MBG), hampir dipastikan masyarakat akan enggan menyalurkan zakat lewat lembaga tsb. Penyaluran dana zakat itu ada aturannya dlm islam. Program MBG tdk termasuk dlm 8 asnaf, maka kesalahan besar jika","1880173768703898062","","","in","","78","297","2724","https://x.com/Hilmi28/status/1880173768703898062","65067181","Hilmi28"
"1876859157644787761","Wed Jan 08 05:11:08 +0000 2025","282","Kebenaran akan menemukan jalannya sendiri. Katanya makan bergizi gratis agar ga ada anak bangsa yg nahan lapar disekolah tapi ternyata krn makan bergizi gratis anak bangsa terpaksa nahan lapar. Dan katanya MBG demi mencerdaskan anak bangsa, tapi ternyata anak bangsa dibiarkan https://t.co/B3n3zmHykW","1876859157644787761","https://pbs.twimg.com/media/GgvxdL8aIAA7WWH.jpg","","in","","6","51","84","https://x.com/ch_chotimah2/status/1876859157644787761","154435354","ch_chotimah2"
"1877677893863547103","Fri Jan 10 11:24:30 +0000 2025","278","Badan Pengawas Obat dan Makanan (BPOM) menemukan indikasi sayur basi yang sedianya akan disalurkan guna program Makanan Bergizi Gratis (MBG). Kepala BPOM Taruna Ikrar mengatakan, pihaknya berhasil mencegah distribusi paket tersebut. https://t.co/o4FzHvkluq","1877677893863547103","https://pbs.twimg.com/media/Gg7aFymboAApdVV.jpg","","in","","14","28","84","https://x.com/asumsico/status/1877677893863547103","829366551446818816","asumsico"
"1883091319922528475","Sat Jan 25 09:55:31 +0000 2025","448","outfit buat makan all you can eat buffet gratis (kondangan) https://t.co/PorKfyonXS","1883091319922528475","https://pbs.twimg.com/media/GiIVj2rbcAA5VMZ.jpg","","in","","8","7","8","https://x.com/thisisallybtw/status/1883091319922528475","1576814031871934464","thisisallybtw"
"1881333934770077825","Mon Jan 20 13:32:18 +0000 2025","3263","Program Makan Bergizi Gratis Makin lama akan makin begini kualitasnya. Susu nya sudah hilang
Ayamnya sudah hilang Tinggal tempe dan tahu
Nasi putih dan pisang kecil Tak berapa lama lagi tahunya akan lenyap dan tempenya pun akan raib. Sementara Laporan Keuangannya tetap per https://t.co/GVuTNHRzFM","1881333934770077825","https://pbs.twimg.com/media/GhvXPTeawAAzT5x.jpg","","in","","46","420","998","https://x.com/DokterTifa/status/1881333934770077825","1502822366946402304","DokterTifa"
"1882239389537055170","Thu Jan 23 01:30:15 +0000 2025","222","MUI Tolak Pembiayaan Makan Bergizi Gratis Memakai Dana Zakat
https://t.co/11ekbLDHlM","1882239389537055170","","","in","","5","9","69","https://x.com/hidcom/status/1882239389537055170","65991060","hidcom"
"1878961887695778001","Tue Jan 14 00:26:38 +0000 2025","3091","Makan Bergizi Gratis itu KPI-nya sederhana. Harus gratis: nggak ada pungutan apapun ke anak, ortu, dan sekolah. Harus bergizi: cukup dan seimbang nutrisinya. Harus bisa dimakan: (cukup jelas) Sepertinya sejauh ini yg rada berhasil baru gratisnya aja.. ☺️ Ayo, perbaiki terus","1878961887695778001","","","in","","23","54","890","https://x.com/Pak_Irv/status/1878961887695778001","1287925819755491328","Pak_Irv"
"1879418237198250217","Wed Jan 15 06:40:00 +0000 2025","1353","Sepekan Makan Bergizi Gratis, DPR Terima Keluhan Murid-murid Bosan Menunya dan Rasa Tak Enak
https://t.co/fbQoel9jUN","1879418237198250217","","","in","","58","94","423","https://x.com/tempodotco/status/1879418237198250217","18129942","tempodotco"
"1882680791228178546","Fri Jan 24 06:44:13 +0000 2025","1046","Pembodohan kayak gini emang masih laku yak? Gak belajar dari yg sudah-sudah selama 10 tahun terakhir ini? Kalo ada anak sekolah harus berbagi makan siangnya dgn keluarga di rumah yg belum makan, bukan program MBG nya yg bagus, tapi ada problem kemiskinan yg gagal diselesaikan.","1882680791228178546","","","in","","2","10","553","https://x.com/WidasSatyo/status/1882680791228178546","472857347","WidasSatyo"
"1876211833167835408","Mon Jan 06 10:18:54 +0000 2025","312","Makan siang gratis untuk anak sekolah! 👍🏻👍🏻👍🏻","1876211833167835408","","","in","","2","11","105","https://x.com/sdenta/status/1876211833167835408","17886856","sdenta"
